,TCF4,GATA4,CTCF,PRDM1,SMAD4,GATA6,FOXA1,NANOG,HNF4A,SOX17,FOXA2,POU5F1,SP1,SOX2,STAT3,KLF5,HNF1B,SRF,OTX2,THAP11,SMAD2,EOMES
KLK8,0.17802648957724368,0.013164492007135289,0.2684117167912511,0.6142974064445341,0.4115514988515092,0.021507038313665246,0.8126017987398386,0.04499068755469157,0.2000639333245925,0.5319808903191908,0.045066435089482985,0.07812421559575092,0.6436324050655624,0.9665460299687214,0.018934703223652066,0.012739457918224284,0.6225606508957524,0.08394465923386436,0.026644625193809345,0.740270003161385,-1.0,0.014503964758622097
TP53INP2,0.21807571729982825,0.7631365244498718,0.48187822699618044,0.057471958637653316,0.3564179604194768,0.1261959008455365,0.008145059186101901,0.042600302605791736,0.05307043239748119,0.1555906642540932,0.7869561386645586,0.2158358017341228,0.9215167076059352,0.7881505038111947,0.12762671752286564,0.13617338768041293,0.0034698094590646738,0.019765770267678912,0.014176805461501693,0.8756147717123559,-1.0,0.4850380061423516
S100A2,0.2647750562292724,0.07151840891876428,0.048601964130301406,0.516960229713866,0.850578755604334,0.3957480741529261,0.0628885805739413,0.1731087563852118,-1.0,0.8955237845636874,0.29404172799073164,0.7494487082305453,0.9594638673442755,0.8717552799210916,0.2268328109865949,0.43547687175180483,0.06835149732109805,0.226214094390126,0.5425953703293553,0.35688911293034575,0.6339225678945181,0.3183713345288382
CKM,0.010448976556419277,0.7004565783106698,0.005472806511284184,0.7690501806753274,0.0015221423601317016,4.207341239509966e-05,0.27902761352357036,0.023302124427212762,0.21677954329069699,1.9541277237482068e-07,0.048113787696144605,0.7755514204770301,0.17128406632155013,0.8624877398800898,0.21488721848975634,0.15485814576487664,0.04184117321579513,0.02179637079847209,0.9978397775190048,0.7836338885484171,0.23966994303907438,0.9872731067818625
CHGA,0.1625753451108239,-1.0,0.0017876988330710803,0.0034531619580696967,0.9827625965468351,0.04667571120451944,0.013891901961641131,0.9207811889293184,-1.0,-1.0,0.09965601117060136,0.012185294192065575,0.08899272033592107,0.7169699028223168,0.08928824493268371,0.19303636261341792,0.00019891503901287223,0.25952564788071025,0.04101907635761932,0.05183344011992369,0.6552220581281332,-1.0
NPR3,-1.0,-1.0,0.02509883923571862,0.08902577193676868,0.009913216377067217,0.01006687000758857,0.19788993850346784,0.13445390349171019,0.002335876707498356,0.013560394764180951,0.6939193577639122,0.6876220316626853,-1.0,0.10414899686734988,0.4894166879252889,0.005318099226851108,0.21872960591316432,-1.0,0.01703828745735435,0.08296529043873797,0.10363416879981242,0.09526799170188444
SHISA7,0.23779983468127833,0.3866488209209409,0.19512573030265296,0.9099119755870329,0.9391894945394175,0.29091758585441413,0.11745082328143494,0.24918311101742752,0.25944993080499046,0.9959940694620242,0.6781503166125464,0.049836712583343386,0.15554640197047198,0.09938212011186101,0.09731919150714557,0.1698926795168477,0.09851250242681159,-1.0,0.12131938069069147,0.27193832088065356,0.07044201514293864,0.7051506924551563
SFRP5,0.13783943072095492,0.00016580771664477425,0.0005698219489707233,2.518326752588808e-05,0.4821781394514606,0.4795558943210222,0.014738282487477222,0.26511190627432213,0.001589084805404679,0.20899403479500198,0.0038773111147634557,0.41453256639655667,0.1873488014845347,0.14289844884023442,0.18908027438012623,0.9708526798134511,0.005060242493972663,0.008798866799617876,0.4619978308956513,0.9459608693658028,0.1517682769310399,0.056585333662096025
CDH12,0.411766771293968,0.9900399851639028,0.026500247951166907,-1.0,0.17779387315571302,0.09300425266574133,0.03072028744208983,0.27343368629212006,0.005702199906773376,0.11776277626669883,0.7372419767864613,0.07353071987038462,0.8929337895166223,0.5081636881684437,0.26144297738297106,0.5399965550372482,0.571119457128054,0.42661647580360806,0.012049885242391822,0.15372137672593553,0.8684470694165615,0.010036960023723679
PLAC9,0.3681023249178348,0.7581652585156611,0.015125713504584007,0.846729789700464,0.32326203344033444,0.5268738667999656,0.25128565363997196,0.8241364084572238,0.4566766541945515,0.8189949726453953,-1.0,0.6390106838022497,0.9799421516614053,0.5365339553826937,0.6522695788689481,0.9513318992542781,0.10773032211343381,0.18231763220676883,0.9469270494815626,0.24452895973048003,0.4696024603528358,0.25067923320910107
DAB1,0.8563600025865665,0.02914443844416404,0.1855509387425821,0.004689216479712636,0.5352808910688087,0.30687261622908346,0.6876977261530617,0.006765093373148785,0.4660863989576596,0.5537096762247828,0.011003004518068094,0.02233971732711976,0.6209119106021475,0.8930097432600042,-1.0,0.1329963658756635,0.032631391932122354,0.00013919310439369187,1.8433138553019636e-06,-1.0,0.04273365455624493,0.9748163627455437
NKAIN1,0.3554854552652429,0.15613980487201318,0.06307732130464773,0.25467899197696164,0.1910074864289215,0.07892555868426264,0.6402184662667445,0.348129057032452,0.36154157093258066,0.1606491325283017,0.36710329114788476,0.8949445182054845,0.46369218354107644,0.813223191863175,0.5509830743759363,0.98896777871081,0.6161262801386787,-1.0,0.083508195703207,0.1137575648225868,0.8630271834789127,0.3278778157519191
ABCC4,7.0011648016952435e-06,-1.0,0.9567124866698776,-1.0,0.06561047013755633,3.35641332636181e-05,0.00029060683984820856,0.00454734328963622,-1.0,6.368203381570159e-06,0.3060090903857886,7.029321987431437e-07,4.646582075214019e-05,0.012140265178942913,1.1978951347185968e-06,0.005151000432208747,4.994953820179902e-10,0.03398907326615665,0.08204354924473377,0.9862008317429116,5.891363480195817e-07,0.016742004686079812
LCK,0.7669115099120702,0.6784765360228068,0.2277273490259832,0.8767972172742209,0.9872725400274329,0.8016996439270374,0.3328260738528398,0.03826608968960693,0.8667944948426631,0.6118858988324762,0.700046412312455,0.3657515464038239,0.24972359723924942,0.9741072507556543,-1.0,0.4789447337166247,0.08411442856709685,0.7453974268034702,0.26298188287465096,0.2885054887406892,0.4767354361071754,0.39843451301278454
P3H2,0.008020266761501962,0.97898485514814,0.001837578280991392,-1.0,0.0044242834343135844,0.0012871420833170917,0.007912460871818447,0.04760493640765788,0.00034807406411954103,0.0003083150378344637,0.042240852980316664,0.2196139673922818,0.024363354934483116,0.6174199836236752,-1.0,0.1132299338885708,0.0007810640600887705,0.00032055963129420484,0.16562020620653461,0.5391085784719452,0.2203931303516066,-1.0
MGAT5B,0.1162520223588102,0.3391167981892762,0.16045079117897293,0.38190891596680254,0.948813803956768,0.7595046418709812,0.029054726694040297,0.8408759661680107,0.08370943758056104,0.7812632642065318,0.39854452163725773,0.07413049017027636,-1.0,0.9703750699760065,0.0431119029800643,0.6083843100350359,0.072177917830509,0.4938726187176452,0.08696265724492244,0.031828763331580974,0.05971899308590571,0.23671498970964805
OVCH2,0.508566832091087,0.6771510860609559,0.07691449850587768,0.6278154049249336,0.37446622820585285,-1.0,0.5575754423020263,0.6466647547858941,0.6532475423119453,-1.0,0.20919635734767628,0.8564999236897863,0.8453361111840614,0.9769175372383732,0.7239436652691629,0.004976133945152606,0.9217669787647981,0.3458120392083347,0.15197533752928272,0.8548638429682514,-1.0,0.20583230896132018
TNFSF11,0.12084642199172084,0.3439226361872907,0.007993885137857216,0.06929917918668678,0.8380152451700947,0.06793728880961053,0.4600338962263115,0.3984837544036903,0.45644954623864065,-1.0,0.22576126935806554,0.07955467093570824,0.01782421853476512,0.6228524870743228,0.14300322960808765,0.42609776963439705,0.0007161491509941565,0.28475414449232045,0.09890452807360817,0.09418026610714064,0.5518904177429844,-1.0
PLPPR5,0.028598071048934644,0.9807937557871869,0.05752465928585937,-1.0,0.1978668053137403,0.0724377682520959,0.038984320070346926,0.002292902990680726,0.6893073782115979,-1.0,0.0024042469005260583,0.004072463950182161,0.12981162958634482,0.019307240024756134,-1.0,0.119400596506555,0.017194398099255857,0.009599991512662729,0.09070585950801165,0.36024597157963256,0.9609694624772854,0.37415367375212405
RTP1,0.263378132788917,0.10159838571681852,0.6840584416884574,0.4961108612718601,0.5730951376138155,0.3004569429514852,0.4255795168826433,0.3640588373079855,0.4621190163236827,0.7729022708478451,0.7153031237690994,0.9059920314226086,0.07702620088600498,0.5068341903531712,0.752110176513298,0.5090060531166858,0.17866734968388626,0.612476860761134,0.5046790439658811,0.21047040289223265,0.746798659042247,0.9853857898683971
CR2,0.05147141197172514,0.397576432864824,0.5795192353728045,0.014443957388772185,0.6519380085998323,0.18361432474296824,-1.0,0.1386904514389434,0.039463971060140365,0.5337227626415161,0.008309510300540862,0.6003766625863729,0.7010882776382528,0.20024111661334815,0.9373214901999107,0.13288545952911932,0.2967695250781869,0.014012774222788469,0.9712961622611062,0.3201315999401779,0.4517723126065657,0.08510030194608056
STX11,0.9616782828082695,0.11997133768336095,0.27535053243376084,0.25753404921344397,0.6546751643683535,0.20189780958496953,0.09959294637651032,0.8317725954858493,0.5836946689443523,0.28036735400240687,0.33475358365841157,0.12246988478698634,0.7403364306625225,0.8361065525825635,0.0923950979911933,0.22366575074472694,0.3379378330468614,-1.0,0.7055087452949131,0.920321809198285,0.34877593565999,0.2869981580400965
NFKBIA,0.00021729406446516092,8.145478575593136e-11,2.3095856391787415e-07,6.858716825356061e-06,0.011870542829156994,-1.0,-1.0,-1.0,0.0007192571626105065,0.8813349449456032,1.569127612557882e-06,0.00133104497435832,0.5728720610149702,-1.0,0.6809365036497195,0.036646189204703916,0.000493350473087629,1.079561331479283e-12,1.7130538198648429e-07,0.9162500990338917,0.3802107257508569,1.6989049103654068e-05
ERVMER34-1,0.019271562490155318,0.02069261436928334,0.0008918291840192779,0.010636369864610975,7.78641646020807e-05,0.02415502433138821,0.637529548286738,2.3387944988845507e-06,0.3082778565712326,0.37773108121879884,-1.0,0.2068243003619996,0.9622462579249706,-1.0,0.29333506763716194,0.0010247388708570138,-1.0,0.07492392001767208,0.8609802591630097,0.0006889456508602359,0.9548803776012467,0.9279664594124517
EDNRB,0.014309031362682842,-1.0,0.3159082759491306,0.018777026172641202,0.8232570407468914,0.0003654871344795011,0.18217784207112492,0.017415690823755273,0.08337942414906059,0.021219118510821127,0.08111312396292741,0.5550091115893689,0.08340309751960379,0.8126846691567794,0.8521463118227623,0.1786092095807076,0.1954772219028317,0.005322873966278466,0.005804439948086493,0.492193910663407,0.1465987421039488,-1.0
LGALS12,0.4280017932055119,0.3706171791927848,0.006059637029578791,0.6406088518694607,0.12060660688042736,0.7195755223324289,0.19723886277925254,0.7662963704098649,0.0549982871788171,0.023112677512614532,0.835802771532157,0.24312089600706582,0.12482012035878565,0.4547140916543183,0.7386449835591413,0.006317269221815621,0.4160482121378418,-1.0,0.8265863634599085,0.7074046654188759,0.49798198144155914,-1.0
KIRREL3,0.388147569843031,0.7564176837685377,0.5780954269435287,0.3577154574668888,0.5526519584485436,-1.0,0.14122231298816862,0.13843061566167003,0.3981915110436578,0.36061836121532975,0.6506530857251087,0.4866958866458755,0.07507650010291184,0.6645428357133966,0.3206689076356698,0.9617150032896629,0.22628789519112255,0.2933068273838094,0.8172519979857601,0.4242139700636349,0.07503472014238002,0.9836410026154639
ACTA1,0.010160499086415092,0.4424456105054654,0.5511719480163781,0.30058875488622866,0.017818592413243885,0.3296619004403001,-1.0,0.2652798092832034,-1.0,0.11268575878534234,-1.0,0.40240459643107984,0.08523760936099353,0.820944587815713,0.05929352814355782,0.417894413823519,0.039193078019217106,0.34583203045903776,0.058770507108600135,0.01567297037121264,0.028022054451863173,0.10249918372560317
DKK1,0.34772907408473097,0.024824696371677637,0.007555199184516901,0.7571576826425748,0.8759610811183891,0.18577404109589915,0.47409367965325944,0.5156513852048269,0.7474191037897508,0.5025568277514805,-1.0,0.20967656935863693,0.8663343370580923,0.7823204421545868,0.5667703569571305,0.28558743811362663,0.16021601691699333,0.5485795759174856,0.05812476215164258,0.8533912141385777,0.7880732007486235,0.038868641366729545
ABLIM3,0.4286626552138718,0.7054772909060298,0.477957946814913,0.49165856065735314,0.44170559624842676,0.7838280088976847,0.7634400662437336,0.7710895479189765,0.2682430343393001,0.35640902001082386,0.24883682133818708,0.9885077573765823,-1.0,0.8507357648615882,0.7772712404280836,0.6707983715168457,0.5079404610211942,-1.0,0.5002665893154439,0.4631413852702083,0.3973675748712807,0.8162786099161137
MKX,0.9358785852987503,-1.0,1.7637433695665068e-05,0.13513560742142267,0.07294894935803366,0.23617732167427352,0.9383277279618978,0.08530544257277584,0.25045419795992135,0.32433439363730276,0.655690546175757,0.2268453720932789,0.37954575312060124,0.11052539949880058,0.9126002203641945,0.3362479349609685,0.122903612915803,0.8389206830602236,0.9879687321165627,0.004671310345363421,0.15656429532065821,-1.0
SERPINE2,0.38163307582369344,0.7418675665944832,0.25064866976237954,0.53711204268943,0.6213361123820575,0.5876796330185452,0.38107032778779193,0.7524554006394405,0.48882273045794555,0.8180375622546215,0.40790690733391965,0.32543149966241736,0.5231260362230423,0.9818619204887414,0.41523909681731463,0.3331678852516723,0.016725911525198506,0.4598367241193295,0.03517014808589958,0.46466970763860505,0.5844321071312163,0.6927802959287591
CDKN2A,0.07654167799143935,0.975554802626073,0.005134907107996702,-1.0,-1.0,0.2719582801385491,0.19846647162938189,-1.0,0.6205471552218237,0.6292129751058113,0.7023282215513307,0.008412933240362802,0.8805739362020697,0.7611433051243065,0.11192665050232038,0.6894137555243207,0.06115550171766171,0.9274947261069915,0.302127970381309,0.03937370934042259,0.8520141653221752,0.048685817045615525
GOLGA6D,0.38173575641618207,0.5515576558958394,0.11477028325428161,0.0484313843273434,0.9147029396566704,0.19720948508156028,-1.0,0.803402342361566,0.7163130736737429,0.6350253457591797,0.10482168999890587,0.18878478038514818,0.7228879702011761,0.7555091639638604,0.8447265652853637,0.47288515218593763,0.11207133212104044,0.03571390903209795,6.005083710398873e-08,0.028161381296856965,0.1799208172889531,-1.0
KCNA3,0.012505120630611962,0.7817895945595581,0.0018002063663782324,0.3683015198073539,0.3410698276637796,-1.0,0.9692797268312083,0.009459935921606747,0.7008777982346655,0.023068742504482383,0.39623693767757284,0.00710588769340701,0.40592837914037616,0.026993158628137334,0.04701055095170334,-1.0,0.0074006543882980695,0.022980487454414316,0.6583967914591636,0.08021822459370502,0.6923937507470564,0.017052131313738582
PHC1,0.05899910126920452,0.8116640572975059,0.742589909049443,0.1870461721903343,0.12650275510188763,0.23437086098775597,0.3770259769219647,0.025311240551126366,0.792079089484193,0.3764023977248365,0.03139046867120121,0.2767495304483992,0.029331185317271396,0.662553244436804,0.13991180756440197,0.012579654288508102,0.000554484577167784,0.5373854767947138,0.0033696866511462686,0.0004494723745758828,0.836911583511033,0.8246468300673685
OR51M1,-1.0,0.6820525084386517,0.2741614607047072,-1.0,0.2052359775217276,0.9291641180422062,0.8225753847702981,0.1069356418985174,0.7185305325976583,-1.0,0.8440411233606583,0.3362896339133401,0.0982095779308783,0.9387756484228673,0.46109783780716285,0.1375766291187113,0.3060765747641452,0.5715779528340813,0.1494094955890995,0.31427979365030007,0.290749491485639,0.368535076719516
AASS,0.23739976790439177,0.1723709245881246,0.1571246694511599,0.016206595447942333,0.10625262674700896,0.07341484607659332,0.8542550521725072,0.0027057619843334616,0.247730104904636,0.5401675873074697,0.0008246671962147791,0.6563047145268595,0.8515482213098706,0.9140120271255244,0.5193768066401516,0.0032774170234270306,0.016160596478229056,0.0015407634600018052,0.0032707754223009426,0.22851436586956775,0.07637949533959956,0.174373754833046
COL5A1,0.2895641756949218,0.003812682900456365,5.67518326441386e-05,0.719064682883513,0.0010816480170208781,-1.0,0.11347848384418364,0.04576778766717591,0.38192915477405875,0.008171027574094495,0.10019265797890384,0.07440306490525282,0.36370020149034576,0.2675897176312372,0.47491861639561805,-1.0,0.022764834095150854,0.003012190706888167,0.34262426562629267,0.05736543378257503,0.47935759211003925,0.9954436997422473
